url,name,ingredients,steps,rating,prep_time,cook_time,total_time,nb_servings,image
https://www.allrecipes.com/recipe/223389/flavorful-beef-stir-fry/,Flavorful Beef Stir-Fry,"['2 cups brown rice', '4 cups water', '2 tablespoons cornstarch', '2 teaspoons white sugar', '6 tablespoons soy sauce', '¼ cup white wine', '1 tablespoon minced fresh ginger', '1 pound boneless beef round steak, cut into thin strips', '1 tablespoon vegetable oil', '3 cups broccoli florets', '2  carrots, thinly sliced', '1 (6 ounce) package frozen pea pods, thawed', '2 tablespoons chopped onion', '1 (8 ounce) can sliced water chestnuts, undrained', '1 cup Chinese cabbage', '2 large heads bok choy, chopped', '1 tablespoon vegetable oil']","['Bring brown rice and water to a boil in a saucepan over high heat. Reduce heat to medium-low, cover, and simmer until rice is tender, and liquid has been absorbed, 45 to 50 minutes.', 'Combine cornstarch, sugar, soy sauce, and wine in a small bowl until smooth. Stir in ginger; toss beef in sauce to coat.', 'Heat 1 tablespoon oil in a large skillet over medium-high heat. Cook and stir broccoli, carrots, pea pods, and onion for 1 minute. Stir in water chestnuts, Chinese cabbage, and bok choy; cover and simmer until vegetables are tender, about 4 minutes. Remove from skillet and keep warm.', 'In same skillet, heat 1 tablespoon oil over medium-high heat. Cook and stir beef until desired degree of doneness, about 2 minutes per side for medium. Return vegetables to skillet; cook and stir until heated through, about 3 minutes. Serve over rice.']",,10 mins,1 hr,1 hr 10 mins,4,https://www.allrecipes.com/thmb/c00qGd5cEFLfn5LfRA-XYx31h20=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1151x0:1153x2)/6601365-893b817168854b01a1bdcfc5435e2fc7.jpg
https://www.allrecipes.com/recipe/9380/roast-leg-of-lamb/,Roast Leg of Lamb,"['5 pounds leg of lamb', '4 cloves garlic, sliced', 'salt and ground black pepper to taste', '2 tablespoons fresh rosemary']","['Preheat the oven to 350 degrees F (175 degrees C).', 'Cut deep slits on the top of leg of lamb every 3 to 4 inches; push slices of garlic down into the slits. Generously season with salt and pepper.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Place lamb on a roasting pan; arrange several sprigs of fresh rosemary under and on top of the lamb.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Roast in the preheated oven for 1 3/4 to 2 hours, or until an instant-read thermometer inserted into the center of the lamb reads at least 135 degrees F (57 degrees C) for medium-rare to medium doneness.', 'Cover lamb with aluminum foil and let rest for at least 10 minutes before carving.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Serve hot and enjoy!\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS']",,15 mins,1 hr 45 mins,2 hrs 10 mins,12,https://www.allrecipes.com/thmb/Fdg-f2Gx1Yy69CV7FhYzjuA-JQU=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/9380-roast-leg-of-lamb-DDMFS-4x3-088295149a224717acbfbfb069098c3e.jpg
https://www.allrecipes.com/recipe/28053/cinnamon-and-lime-chicken-fajitas/,Cinnamon and Lime Chicken Fajitas,"['4  boneless, skinless chicken breast halves', '1 tablespoon ground cinnamon', 'salt and pepper to taste', '2 large baking potatoes, peeled and cubed', '¼ cup canola oil', '1 large yellow onion, chopped', '1 large clove garlic, peeled and minced', '1 tablespoon chopped jalapeno peppers', '1  lime, juiced', '12 (6 inch) corn tortillas, warmed']","['Preheat oven to 400 degrees F (200 degrees C).', 'Place potatoes in a shallow baking dish. Drizzle with about 1/2 the oil, and season with salt. Bake 30 to 40 minutes in the preheated oven, until tender.', 'Meanwhile, season chicken with cinnamon, salt, and pepper. Arrange in a separate baking dish, and bake 30 minutes in the preheated oven, until no longer pink and juices run clear. Cool and shred.', 'Heat remaining oil in a skillet over medium heat, and saute onion and garlic until tender. Mix in shredded chicken, jalapeno, and lime juice. Cook until heated through.', 'Serve the chicken and potatoes in warmed tortillas.']",,15 mins,40 mins,55 mins,6,https://www.allrecipes.com/thmb/HOON08Eew1Mow8ChWfEYFItA49w=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/1198079-1d6a9d63d16f4e1b8da1956cd1b6403b.jpg
https://www.allrecipes.com/recipe/16167/beef-bourguignon-i/,Beef Bourguignon,"['3 cups Burgundy wine', '2  onions, thinly sliced', '2  carrots, chopped', '2 tablespoons brandy', '1 clove garlic, crushed', '10  whole black peppercorns', '1 teaspoon salt', '1 sprig fresh parsley', '1  bay leaf', '2 pounds cubed beef chuck roast', '4 tablespoons olive oil, divided', '¼ pound bacon, cubed', '2  onions, chopped', '3 tablespoons all-purpose flour', '2 cloves garlic, crushed', '1 tablespoon tomato paste', '1 (10.5 ounce) can beef broth', 'salt and pepper to taste', '4 tablespoons butter', '1 pound fresh mushrooms, sliced']","['For the marinade: Mix wine, sliced onions, carrots, brandy, garlic, peppercorns, salt, parsley, and bay leaf in a large glass or ceramic bowl. Add beef and toss to evenly coat; cover the bowl with plastic wrap and marinate in the refrigerator for 2 days.', 'For the bourguignon: Preheat the oven to 300 degrees F (150 degrees C).', 'Strain beef from the marinade and shake off excess; pat dry with paper towels. Strain vegetables and set aside; reserve marinade. Heat 2 tablespoons of oil in a large skillet over medium-high heat. Add beef in batches; cook until browned on all sides. Transfer browned beef into a separate medium bowl; set aside.', 'Add bacon to the same skillet; cook and stir until lightly browned. Transfer bacon to the bowl with browned beef. Drain the skillet and return it to the heat. Pour 1 cup of reserved marinade into the skillet; bring to a boil while scraping the browned bits of food off the bottom of the pan with a wooden spoon. Return this liquid to the reserved marinade.', 'Heat remaining 2 tablespoons oil in the same skillet. Add chopped onions; cook and stir until just tender, about 2 to 3 minutes. Stir in reserved onions and carrots from the marinade; mix well, then use a slotted spoon to transfer vegetables into the bowl with beef.', 'Return the skillet to the heat; stir flour in pan drippings until browned, about 1 or 2 minutes. Stir in garlic and tomato paste until combined. Add beef broth, remaining reserved marinade, salt, and pepper. Bring to a boil, whisking to remove any flour lumps; pour over beef mixture in the bowl. Transfer beef mixture into a casserole or baking dish.', 'Cook in the preheated oven until beef is tender, about 3 hours; stir occasionally and add water if needed.', 'About 10 minutes before serving, melt butter in a skillet over medium-high heat. Add mushrooms and sauté until lightly browned, about 5 to 7 minutes; stir mushrooms into beef mixture until well combined.']",,30 mins,3 hrs,2 days 3 hrs 30 mins,8,https://www.allrecipes.com/thmb/8QohsdBgiLJ70FPuvqGA_XRr4RA=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/1188118-60bd7f2343b04865ae29b56e2b806305.jpg
https://www.allrecipes.com/recipe/228126/caprese-salad-with-balsamic-reduction/,Caprese Salad with Balsamic Reduction,"['1 cup balsamic vinegar', '¼ cup honey', '3 large tomatoes, cut into 1/2-inch slices', '1 (16 ounce) package fresh mozzarella cheese, cut into 1/4-inch slices', '¼ teaspoon salt', '¼ teaspoon ground black pepper', '½ cup fresh basil leaves', '¼ cup extra-virgin olive oil']","['Stir balsamic vinegar and honey together in a small saucepan and place over high heat. Bring to a boil, reduce heat to low, and simmer until mixture has reduced to 1/3 cup, about 10 minutes. Set aside to cool.', 'Arrange alternating slices of tomato and mozzarella decoratively on a serving platter. Sprinkle with salt and black pepper, tuck basil leaves around slices, and drizzle with olive oil and the balsamic reduction.']",,15 mins,10 mins,25 mins,4,https://www.allrecipes.com/thmb/PE2vY9TbyYLFPYrapWDFPDYk5Io=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/1018869-400586536fcc4e77a22223465b65e095.jpg
https://www.allrecipes.com/recipe/228498/slow-cooker-baby-back-ribs/,Slow Cooker Baby Back Ribs,"['3 pounds baby back ribs, trimmed', 'salt and ground black pepper, to taste', '½ cup water', '½  onion, sliced', '1 clove garlic, minced', '1 (18 ounce) bottle barbeque sauce']","['Season ribs with salt and pepper.', 'Pour 1/2 cup water into the slow cooker, then add ribs. Scatter onion and garlic over top. Cover and cook on Low for 8 hours or High for 4 hours.', 'When the ribs are almost finished, preheat the oven to 375 degrees F (190 degrees C).', 'Transfer ribs from the slow cooker to a baking sheet; discard onion and garlic. Coat ribs with barbeque sauce.', 'Bake ribs in the preheated oven until sauce caramelizes and sticks to meat, 10 to 15 minutes.\n\n\n\n\n\n\n\n\n\n\n\nnaples34102']",,10 mins,4 hrs 15 mins,4 hrs 25 mins,6,https://www.allrecipes.com/thmb/JiFEjqOVujHMSaoK9-lMBUBRTQk=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/slow-cooker-baby-back-ribs-96c891e143d3493b8c76a2850971ba1c.jpg
https://www.allrecipes.com/recipe/70208/amelias-tuna-macaroni-salad/,Tuna Macaroni Salad,"['1 (12 ounce) package elbow macaroni', '1 (10 ounce) can baby peas, drained', '2 stalks celery, chopped', '1 (5 ounce) can tuna, drained', '2 tablespoons chopped sweet onion', '1 cup mayonnaise', '2 tablespoons sweet pickle relish', 'salt and pepper to taste', '3 large hard-cooked eggs, quartered', '1 pinch paprika, for garnish']","['Gather all ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Bring a large pot of lightly salted water to a boil. Cook elbow macaroni in boiling water, stirring occasionally, until tender yet firm to the bite, about 8 minutes. Drain and rinse under cold running water.', 'Stir together macaroni, peas, celery, tuna, and onion in a large bowl.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Mix in mayonnaise, relish, salt and pepper.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Garnish with egg wedges and a sprinkle of paprika. Cover and chill for at least 1 hour before serving.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios']",,10 mins,15 mins,1 hr 25 mins,6,https://www.allrecipes.com/thmb/98UaTCBtgjNTV6sBOCgDojMmYbI=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/70208_AmeliasTunaMacaroniSalad_ddmfs_4x3_2351-3ed4fab787fe497a8464674df8a592ad.jpg
https://www.allrecipes.com/recipe/48123/vegetable-and-tofu-stir-fry/,Vegetable and Tofu Stir-fry,"['1 tablespoon vegetable oil', '½ medium onion, sliced', '1 tablespoon fresh ginger root, finely chopped', '2 cloves garlic, finely chopped', '1 (16 ounce) package tofu, drained and cut into cubes', '1 cup baby corn, drained and cut into pieces', '1  green bell pepper, seeded and cut into strips', '1  carrot, peeled and sliced', '1 small head bok choy, chopped', '2 cups fresh mushrooms, chopped', '1 ¼ cups bean sprouts', '1 cup bamboo shoots, drained and chopped', '½ teaspoon crushed red pepper', '½ cup water', '¼ cup rice wine vinegar', '2 tablespoons honey', '2 tablespoons soy sauce', '2 tablespoons water', '2 teaspoons cornstarch', '2 medium green onions, thinly sliced diagonally']","['Heat oil in a large skillet over medium-high heat. Cook and stir onion in hot oil for 1 minute. Stir in ginger and garlic; cook for 30 seconds. Stir in tofu and cook, stirring occasionally, until golden brown.', 'Add corn, bell pepper, and carrot; cook and stir for 2 minutes. Stir in bok choy, mushrooms, bean sprouts, bamboo shoots, and crushed red pepper. Cook until heated through, then remove from heat.', 'Make sauce: Combine 1/2 cup water, vinegar, honey, and soy sauce in a small saucepan; bring to a simmer and cook for 2 minutes. Stir together 2 tablespoons water and cornstarch in a small bowl; pour into vinegar mixture. Simmer until sauce thickens.', 'Pour sauce over tofu-vegetable mixture. Garnish with green onions.']",,30 mins,15 mins,45 mins,4,https://www.allrecipes.com/thmb/3ZKLw83EZACHAFOgNKokgDagujc=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/20855-fdf4001edf3945c6a82841776118065d.jpg
https://www.allrecipes.com/recipe/241071/best-greek-quinoa-salad/,Best Greek Quinoa Salad,"['3 ½ cups chicken broth', '2 cups quinoa', '1 cup halved grape tomatoes', '¾ cup chopped fresh parsley', '½ cup sliced pitted kalamata olives', '½ cup minced red onion', '4 ounces chopped feta cheese, or more to taste', '3 tablespoons olive oil', '3 tablespoons red wine vinegar', '2 cloves garlic, minced', '1  lemon, halved', 'salt and ground black pepper to taste']","['Bring broth and quinoa to a boil in a saucepan. Reduce heat to medium-low, cover, and simmer until quinoa is tender and water has been absorbed, 15 to 20 minutes. Transfer quinoa to a large bowl and set aside to cool, about 10 minutes.', 'Mix tomatoes, parsley, kalamata olives, onion, feta cheese, olive oil, vinegar, and garlic into quinoa. Squeeze lemon juice over quinoa salad, season with salt and pepper, and toss to coat. Chill in refrigerator, 1 to 4 hours.\n\n\n\n\n\n\n\n\n\n\n\nUnknown']",,15 mins,15 mins,1 hr 40 mins,10,https://www.allrecipes.com/thmb/vSZjXw6M5MCEfxVL8KAjLBmH3cc=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(639x0:641x2)/image-142-79f876897d1a441b875d6eaab7906340.jpg
https://www.allrecipes.com/recipe/256594/vegetable-biryani-tehri/,Vegetable Biryani (Tehri),"['2 cups long-grain white rice', '3 tablespoons vegetable oil', '1 large onion, thinly sliced', '½ teaspoon cumin seeds', '2  bay leaves, broken in half', '2  potatoes, quartered', '2  carrots, quartered', '1 ½ teaspoons ground turmeric', '1 teaspoon chile powder, or more to taste', '½ teaspoon ground coriander', '2 ½ cups water', '1 cup shelled peas', '1 ½ teaspoons salt, or to taste', '1 teaspoon butter', '½ teaspoon garam masala']","['Place rice in large container and cover with several inches of cool water; let soak for 20 minutes. Drain.', 'Heat oil in a pressure cooker over medium heat. Add onion, cumin seeds, and bay leaves; cook and stir until onion is translucent, about 5 minutes. Stir in potatoes and carrots; cook until lightly browned, about 5 minutes. Stir in turmeric, chile powder, and coriander; cook until fragrant, about 1 minute.', ""Stir rice gently into the pressure cooker until evenly coated with oil. Pour in water and peas. Stir in salt, butter, and garam masala. Seal cooker and bring to high pressure according to manufacturer's instructions. Cook for 5 minutes. Remove from heat."", ""Release pressure naturally according to manufacturer's instructions. Fluff rice with a fork.""]",,15 mins,16 mins,51 mins,6,https://www.allrecipes.com/thmb/iHhOkAbLVqHi-ZwrIZ5ieljINeI=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/4433065-d3e6f9cb5dab49528665454b5c067ef2.jpg
https://www.allrecipes.com/recipe/70330/vegan-red-lentil-soup/,Vegan Red Lentil Soup,"['1 tablespoon peanut oil', '1 small onion, chopped', '1 tablespoon minced fresh ginger root', '1 clove garlic, chopped', '1 pinch fenugreek seeds', '1 cup dry red lentils', '1 cup butternut squash - peeled, seeded, and cubed', '⅓ cup finely chopped fresh cilantro', '2 cups water', '7 ounces coconut milk', '2 tablespoons tomato paste', '1 teaspoon curry powder', '1 pinch cayenne pepper', '1 pinch ground nutmeg', 'salt and pepper to taste']","['Heat oil in a large pot over medium heat. Add onion, ginger, garlic, and fenugreek; cook and stir until onion is tender.', 'Add lentils, squash, and cilantro, then stir in water, coconut milk, and tomato paste. Season with curry powder, cayenne pepper, nutmeg, salt, and pepper; bring to a boil. Reduce the heat to low and simmer for 30 minutes, or until lentils and squash are tender.']",,15 mins,40 mins,55 mins,4,https://www.allrecipes.com/thmb/oiFHKP-cifgZ7SV0FmwMv35GuU4=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(124x0:126x2)/109892-63b27d4fe2984b62813131eac8576edb.jpg
https://www.allrecipes.com/recipe/220131/nicolas-pad-thai/,Nicola's Pad Thai,"['2 cups pad Thai rice noodles, soaked in water overnight and drained', '½ cup vegetable broth', '2 tablespoons vegetable oil', '1 tablespoon brown sugar', '1 tablespoon soy sauce', '1 tablespoon rice wine vinegar', '1 ½ teaspoons peanut butter', '1 teaspoon chopped fresh cilantro', '1 teaspoon onion powder', '1 teaspoon tamarind paste', '1 teaspoon hot chile paste', '¾ teaspoon garlic powder', '½ teaspoon sesame oil', '½ teaspoon crushed red pepper flakes', '¼ teaspoon ground coriander', '¼ teaspoon ground ginger', 'salt and ground black pepper to taste', '3 tablespoons vegetable oil', '⅓ cup chopped broccoli', '⅓ cup chopped carrots', '⅓ cup snow peas, trimmed', '⅓ cup sliced water chestnuts, drained', '⅓ cup baby corn, drained', '⅓ cup sliced fresh mushrooms', '⅓ cup sliced zucchini', '1 tablespoon vegetable oil', '1 tablespoon chopped peanuts for topping', '1 tablespoon chopped cilantro', '1 pinch paprika for garnish']","['Soak uncooked noodles in 8 cups of water until soft, 8 hours or overnight.', 'Drain rice noodles and set aside.', 'Whisk together vegetable broth, 2 tablespoons vegetable oil, brown sugar, soy sauce, rice wine vinegar, peanut butter, 1 teaspoon fresh cilantro, onion powder, tamarind paste, hot chile paste, garlic powder, sesame oil, red pepper flakes, ground coriander, ground ginger, salt, and ground black pepper in a saucepan.', 'Heat sauce over medium heat until it bubbles; reduce heat to low, and simmer sauce while you prepare the remaining ingredients.', 'Heat 3 tablespoons of vegetable oil in a large wok over medium heat.', 'Cook and stir broccoli, carrots, snow peas, water chestnuts, baby corn, mushrooms, and zucchini in the wok until tender, 8 to 10 minutes.', 'Add the drained noodles and 1 tablespoon vegetable oil to vegetables. Cook and stir until noodles are heated through, 2 to 3 minutes.', 'Remove the wok from heat and pour the sauce over vegetables and rice noodles.', 'Toss to fully coat the vegetables and rice noodles with sauce.', 'Garnish with peanuts, 2 tablespoons chopped cilantro, and paprika.']",,15 mins,15 mins,8 hrs 30 mins,4,https://www.allrecipes.com/thmb/nckqF6bNr5aidT8rwX89cGBrVz4=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/2243277-71ea2331b72d492698a175aba88e5dfd.jpg
https://www.allrecipes.com/recipe/277757/vegan-tofu-eggs/,"Vegan Tofu ""Eggs""","['olive oil cooking spray', '1 (16 ounce) package firm tofu, drained and patted dry', '1 tablespoon nutritional yeast', '½ teaspoon salt', '½ teaspoon garlic powder', '¼ teaspoon ground turmeric', '2 tablespoons almond milk', 'salt and ground black pepper to taste']","['Generously spray a skillet with olive oil cooking spray and heat over medium heat. Add tofu, using your hands to crumble the block into smaller pieces; cook for 4 minutes.', 'Stir in nutritional yeast, 1/2 teaspoon salt, garlic powder, and turmeric. Cook until seasonings have been incorporated, breaking tofu apart with a spatula to desired consistency, about 1 minute. Stir in almond milk and cook until absorbed, about 2 minutes. Season with salt and pepper and serve warm.']",,5 mins,10 mins,15 mins,4,https://www.allrecipes.com/thmb/MGUVi40vOQv2VIjeckeGDN-3OLI=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(539x0:541x2)/7465717-f467e1c46e9145fda4a5356a570040a4.jpg
https://www.allrecipes.com/recipe/231514/vegetarian-mexican-inspired-stuffed-peppers/,Vegetarian Mexican Inspired Stuffed Peppers,"['1 tablespoon salt', '4 large green bell peppers - tops, seeds, and membranes removed', '1 tablespoon olive oil', '½ cup chopped onion', '2 cups cooked rice', '1 (15 ounce) can black beans, drained and rinsed', '1 (14.5 ounce) can chili-style diced tomatoes', '1 teaspoon chili powder', '1 teaspoon garlic salt', '½ teaspoon ground cumin', '½ teaspoon salt', '1 (8 ounce) package shredded Mexican cheese blend (such as Sargento® Authentic Mexican)']","['Preheat the oven to 350 degrees F (175 degrees C).', 'Bring a large pot of water and 1 tablespoon salt to a boil. Add green bell peppers and cook until slightly softened, 3 to 4 minutes.', 'Drain bell peppers and arrange cut-side up in a 9x9-inch baking dish.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Heat olive oil in a skillet over medium heat. Add onion; cook and stir until softened, 5 to 10 minutes.', 'Transfer cooked onion into a large bowl; add rice, black beans, and tomatoes. Stir in chili powder, garlic salt, cumin, and 1/2 teaspoon salt until well combined. Fold in 1 1/2 cups Mexican cheese blend.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios\n\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Spoon rice mixture evenly into bell peppers; sprinkle with remaining Mexican cheese blend.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Bake in the preheated oven until cheese is melted and bubbling, about 30 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,15 mins,40 mins,55 mins,4,https://www.allrecipes.com/thmb/dnEcemM-ichWvBkuJv_s3lTjIgw=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/231514-vegetarian-mexican-inspired-stuffed-peppers-DDMFS-4x3-5be7a1f8b64d4465848ddb9a3aef4084.jpg
https://www.allrecipes.com/recipe/275883/vegan-quinoa-salad-with-vegetables/,Vegan Quinoa Salad with Vegetables,"['2 cups vegetable broth', '1 cup quinoa', '3 small carrots, finely diced', '2 tablespoons olive oil', '2 small zucchini, diced', 'salt to taste', '3  scallions, sliced', '4 tablespoons lemon juice', '2 tablespoons olive oil', 'salt and freshly ground black pepper to taste', '½  cucumber, diced', '7 sprigs fresh dill, finely chopped']","['Bring vegetable broth and quinoa to a boil in a saucepan over medium heat. Reduce heat, cover, and simmer until quinoa is tender and the water has been absorbed, 15 to 20 minutes. After 10 minutes of cook time, add carrots and cook for the last 5 to 10 minutes with the quinoa. Remove from heat, drain, and place in a bowl.', 'While quinoa is cooking, heat 2 tablespoons olive oil in a skillet. Add zucchini and cook, stirring frequently, until softened and browned, about 5 minutes. Lightly salt. Remove and add to quinoa. Mix in scallions.', 'Mix lemon juice, 2 tablespoons olive oil, salt, and pepper in a small bowl for the dressing; pour over the salad. Add cucumber and dill and toss to combine.']",,25 mins,20 mins,45 mins,6,https://www.allrecipes.com/thmb/-xQhCgrkaFetiKnl2OAgTCpHDGA=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1151x0:1153x2)/7029103-e185f838d68b466da081aa3794879571.jpg
https://www.allrecipes.com/recipe/270940/air-fryer-eggplant-parmesan/,Air Fryer Eggplant Parmesan,"['½ cup Italian bread crumbs', '¼ cup freshly grated Parmesan cheese', '1 teaspoon Italian seasoning', '1 teaspoon salt', '½ teaspoon dried basil', '½ teaspoon garlic powder', '½ teaspoon onion powder', '½ teaspoon freshly ground black pepper', '¼ cup flour', '2 large eggs, beaten', '1 medium eggplant, sliced into 1/2-inch rounds', '1 cup marinara sauce, or more to taste', '8 slices mozzarella cheese, or as needed']","['Combine bread crumbs, Parmesan cheese, Italian seasoning, salt, basil, garlic powder, onion powder, and black pepper in a shallow bowl. Place flour in a separate shallow bowl and beaten eggs in a third shallow bowl.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Dip sliced eggplant first in flour, then in beaten eggs, and finally coat with bread crumb mixture. Place coated eggplant on a tray and let rest for 5 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Preheat an air fryer to 370 degrees F (185 degrees C).', 'Place breaded eggplant rounds in the air fryer basket, making sure they are not touching; work in batches if necessary. Cook for 8 to 10 minutes, flip each round, and cook until desired crispiness is achieved, 4 to 6 minutes more.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Top each eggplant round with marinara sauce and 1 slice of mozzarella cheese. Place the basket back in the air fryer and cook until cheese has started to melt, 1 to 2 minutes. Repeat with remaining eggplant, if necessary.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Serve hot and enjoy!\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,15 mins,20 mins,35 mins,4,https://www.allrecipes.com/thmb/ef-7YX2fGFL6jowIVg6sZRbrMxk=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/270940-air-fryer-eggplant-parmesan-DDMFS-4x3-0cb1d971f2f14648a3c50fed0d8c29a3.jpg
https://www.allrecipes.com/recipe/265472/vegan-sweet-potato-chickpea-curry/,Vegan Sweet Potato Chickpea Curry,"['3 tablespoons olive oil', '1  onion, chopped', '2 cloves garlic, minced', '2 teaspoons minced fresh ginger root', '1 (15 ounce) can chickpeas, drained', '1 (14.5 ounce) can diced tomatoes', '1 (14 ounce) can coconut milk', '1  sweet potato, cubed', '1 tablespoon garam masala', '1 teaspoon ground cumin', '1 teaspoon ground turmeric', '½ teaspoon salt', '¼ teaspoon red chile flakes', '1 cup baby spinach']","['Heat oil in a skillet over medium heat. Cook onion, garlic, and ginger in hot oil until softened, about 5 minutes. Add chickpeas, tomatoes, coconut milk, and sweet potato. Bring to a boil, reduce heat to low, and simmer until tender, about 15 minutes.', 'Season with garam masala, cumin, turmeric, salt, and chile flakes. Add spinach right before serving.']",,10 mins,20 mins,30 mins,6,https://www.allrecipes.com/thmb/6DySn1VLmhgWOXN5iPxZrqxaYfs=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(621x0:623x2)/7557150-003b399503054e95873262027ed0619a.jpg
https://www.allrecipes.com/recipe/221198/transformed-spinach-mushroom-quiche/,Spinach Mushroom Quiche,"['5 ounces fresh spinach', '1 (8 ounce) package sliced fresh mushrooms', '½  yellow onion, sliced', '2 ounces  crumbled feta cheese', '4 ounces shredded Swiss cheese, divided', '1 9-inch deep dish prepared pie crust', '4 large eggs', '¾ cup milk', '1 tablespoon chopped fresh parsley', '1 teaspoon minced garlic', '½ teaspoon salt', '½ teaspoon ground black pepper', '⅛ teaspoon ground nutmeg']","['Preheat the oven to 400 degrees F (200 degrees C).', 'Gently combine spinach, mushrooms, onion, and feta cheese in a bowl. Spread mixture into prepared pie crust; top with 1/2 of the Swiss cheese.', 'Whisk eggs, milk, parsley, garlic, salt, black pepper, and nutmeg in the bowl. Pour egg mixture evenly over filling, swirling egg mixture in bowl to evenly distribute seasonings. Top with remaining Swiss cheese, then place quiche on a baking sheet.', 'Bake in the preheated oven until lightly puffed and browned, 45 to 50 minutes. A toothpick inserted into the center of the filling should come out clean. Cool for 30 minutes before serving.']",,15 mins,45 mins,1 hr 30 mins,6,https://www.allrecipes.com/thmb/YGz8NXJ8k5_M0TP4H_fucppaCIk=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/3402581-transformed-spinach-mushroom-quiche-Antonella-MacKenzie-4x3-1-154b1ee638fc4707b8c4ed56a53941fa.jpg
https://www.allrecipes.com/recipe/237917/quinoa-black-bean-tacos-vegan/,Quinoa Black Bean Tacos (Vegan),"['1 teaspoon olive oil', '1  onion, chopped', '2 (8 ounce) cans tomato sauce', '1 ½ cups water', '½ cup quinoa', '1 (1 ounce) envelope taco seasoning mix', '2 (14.5 ounce) cans black beans, rinsed and drained', '24  corn tortillas']","['Heat olive oil in a saucepan over medium heat; cook and stir onion until translucent, 5 to 10 minutes. Add tomato sauce, water, quinoa, and taco seasoning; bring to a boil. Reduce heat, cover saucepan, and simmer until quinoa is tender, about 15 minutes. Add black beans and simmer until heated through, about 5 minutes more. Serve quinoa-black bean filling in tortillas.']",,15 mins,25 mins,40 mins,8,https://www.allrecipes.com/thmb/sX6SCzg5uinDM7NZQOltWsUCyMU=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/6263176-f5fc6cef7bf94f2db64ef2d3f0ec896b.jpg
